ID,A,B,C,D,E,F,G,H,I,J,Target
257,67.55286463978396,41.5363037930151,3,8.788499671846065,3,584.9199711113176,5,3,34.97940099860577,3,1
258,8.920836953658425,24.321422683187375,4,9.259302117605165,4,501.7912103673597,2,3,76.5871840527058,3,0
259,92.46521518636713,30.292580053921977,8,5.166916173941344,7,506.3601768939677,3,5,78.99997234077988,5,0
260,47.66851472603535,44.98998698806274,6,4.258909376963038,4,518.3221270333796,5,2,72.47810999071302,2,1
261,3.0639872867841143,27.667902280873854,7,4.94143193868748,8,570.0749979938778,3,4,31.64459094890531,4,0
262,72.49693235702811,45.72080265343669,10,1.8089871370496504,9,576.5483166574757,3,2,59.40966104825582,2,1
263,21.294607711739022,47.59413378559024,13,5.370280430157862,4,594.8792699234932,6,3,66.5777439398383,3,0
264,90.7419916113915,20.144999084511316,7,3.320125576421705,6,583.5811217873905,4,3,39.83435752082368,3,0
265,64.38113109181491,34.38827171303974,10,9.757456171683856,4,550.9949127788699,4,5,73.92026791953307,5,1
266,58.96655481699619,38.78746869269263,6,6.292561866217847,6,582.3681398166219,1,3,36.29850078402336,3,0
267,29.544374414187207,44.88492848886748,3,2.21149107680932,3,559.621630142733,5,2,51.32791702569257,2,1
268,17.117429096533822,21.476188260740383,11,1.8168052116908173,9,528.4200585334453,0,4,80.84761137125433,4,1
269,70.7438643958174,33.463626735411694,8,5.463597074542118,8,589.9871538270086,1,1,57.44182599445984,1,0
270,51.988014381307785,41.234164172191825,6,2.275640210142519,6,511.71664192154304,0,4,85.70424339333198,4,0
271,59.35759551672199,25.92467537753985,11,9.836082951607457,5,563.567809326597,2,4,34.068263131136625,4,1
272,26.295054102045334,21.83600727396409,4,5.684902992631341,3,518.7223507331265,4,5,35.41226973755598,5,0
273,13.829624684846321,20.588733769030522,9,4.635733671933744,4,596.7149438308822,0,0,40.97914410570559,0,1
274,86.76929893448356,26.006476705927817,13,8.286992342290322,5,593.4514297284802,1,5,74.82688485458483,5,0
275,90.76549272687984,22.46919115842861,12,1.5236172709677178,6,511.2517171510615,3,4,47.313036133510394,4,1
276,75.03533774694995,30.115648777516704,11,5.197856603131634,5,537.0442901125232,4,5,83.17013986553812,5,1
277,64.74613966748942,30.180227352201143,10,2.4575743765205216,5,595.1226712285545,4,3,50.548500774108234,3,1
278,69.07834645999294,36.367038743808976,0,3.3588094318227864,1,588.6818502214302,1,3,62.27254257373425,3,0
279,55.05597216282656,35.05031016818237,11,5.248001758202075,4,587.0266930187655,5,5,63.28104096873826,5,1
280,82.70716518047465,44.342479202428834,3,5.842117699611961,7,591.098765356728,5,2,40.50675127875759,2,1
281,57.85091351420244,40.86843192251028,5,7.313577776598699,4,503.6322438326117,0,5,38.64347016124398,5,1
282,65.46075660778361,29.519086866555323,2,2.05756688235743,8,556.3286803943504,3,0,46.8609902693418,0,0
283,71.6669472669999,27.687045091232807,10,9.175500995476977,3,517.2519177693587,4,3,35.125505045228884,3,0
284,55.18348688328749,35.29825666483403,12,6.710547809619998,6,561.8527482196237,5,3,63.62756653373501,3,1
285,46.828509417288934,34.9205669254688,10,4.224842271713637,2,589.5435106989828,1,1,80.565057811907,1,1
286,39.48285119522938,36.59065362894021,1,9.579518646854124,3,596.2102209203978,3,5,36.70870072053595,5,0
287,34.815467857400556,22.701329677205983,9,6.436268023105374,8,517.8825518322799,2,4,69.05546588317507,4,1
288,87.23874382774372,22.225787067596578,9,4.311683014399591,3,545.2993314447368,5,1,32.951050301328905,1,0
289,57.317911973868846,24.36473009344438,6,8.552726357266614,6,552.4884506997573,0,3,35.92124495653339,3,1
290,77.08959891891348,44.4607905182892,11,6.618797979748,7,547.2429335249886,1,0,61.15309333510206,0,0
291,7.5913936253809595,45.849071252952555,0,3.4219415790682035,7,560.8953643850364,0,0,54.98882886658012,0,0
292,71.82546434941082,38.234448076777404,6,3.6826810873792155,1,589.5850393131861,6,3,72.75532082887675,3,0
293,66.53596059563253,45.47304970709156,4,7.752184419337805,8,541.2604645970375,0,4,54.84950008391088,4,1
294,14.407080616438348,44.899729185121586,8,3.2033247590667555,4,581.118842744758,4,3,51.60325665477358,3,1
295,53.03684761836999,24.860111778081464,13,4.1515135634579465,4,537.5935587606532,3,2,63.49019841373233,2,1
296,33.311372434120095,33.523653152015875,8,7.601409359634157,5,532.6255076519767,2,3,42.76114737641772,3,1
297,4.709263573405646,32.89453458620129,0,1.3323984152659654,9,545.2299593919353,4,0,80.58143296953688,0,1
298,10.742615560169648,41.46028681477844,3,2.0014141980572684,8,596.1250229208401,3,0,35.821121338338635,0,0
299,75.4123847852047,37.650540963697495,5,5.145600309337383,9,574.7225041218968,3,5,38.17634390487197,5,1
300,90.22445502970561,33.13131519615131,0,6.557102331925184,4,558.9185169954275,0,4,43.84384521568113,4,1
301,42.91044758904366,35.65974047273549,0,5.225860863222919,5,599.3357212552228,0,0,87.00871152675752,0,0
302,20.11876020254812,39.09971326834952,0,6.718901349462956,6,556.3267940543768,3,3,74.39508555656371,3,0
303,26.278923734906485,40.845508511218796,12,5.971353625481433,7,563.5936374894407,6,3,70.58820272357482,3,1
304,58.650427023311735,46.500766469095375,6,7.502762463867032,1,574.6650855854427,0,1,79.62445751035949,1,0
305,52.327228464506945,24.041075966596907,4,2.2294436647193088,0,535.9271946866214,6,1,30.861597874126286,1,1
306,4.358477446392534,33.84263960339547,7,2.4524504834528496,4,553.0741777934714,2,4,80.83979616190302,4,1
307,93.66549956509525,37.11905155049088,1,5.999547995777898,5,508.48767913073965,1,3,37.58862808663336,3,1
308,47.22523202342369,36.033794198654505,10,7.309737415131839,1,506.45891914544615,4,3,70.46046522604286,3,1
309,26.18931561215285,21.798819799288527,13,2.416239615290575,9,527.0643726021696,1,2,64.80610137668944,2,0
310,87.89335987567623,23.96292232504158,5,8.823028029538309,7,503.5409278371233,0,4,76.76118018197832,4,0
311,84.98670215983255,20.151719818268276,1,4.252183740308417,8,592.323771005462,2,3,75.26780871663934,3,0
312,79.49259261983686,45.89957639518118,0,6.377674041992881,6,554.9567499871281,1,0,80.02851384415766,0,1
313,96.12148954617501,46.77082308167526,7,3.2020015651735,2,507.56841343141053,2,3,84.35374762492796,3,0
314,21.09910061278768,30.0048823826546,11,9.31143899590125,5,596.1385861533893,5,3,74.26519250026844,3,0
315,16.21023282247471,39.8645183340489,4,1.5573046752148512,1,552.020462256992,2,0,66.76302680557956,0,0
316,68.6998885349277,31.683565846602555,6,6.310712943917786,2,559.5109067689784,1,0,70.36556063194791,0,0
317,22.927630283156375,20.43760943035605,3,9.588053295243746,2,570.072853674109,5,5,61.4577861740831,5,1
318,29.30448437960444,40.229428731749216,10,5.12806114279489,9,544.6307313058895,1,4,85.00327877380823,4,1
319,98.07389556975738,30.83910398056138,9,3.1946042376976176,4,597.124906957581,1,3,43.976563246084034,3,0
320,86.03784097822592,27.10916714849343,6,2.438974348294149,3,570.3087435685713,2,2,66.98278367045995,2,1
321,57.61561997167488,25.834803676014968,11,4.71092794332459,8,521.6221271262395,3,0,46.56786177764931,0,1
322,97.34079195741789,35.501357659983356,4,5.707971284888274,5,500.39539817130895,5,3,89.91544807586999,3,1
323,22.548563099085776,32.97501892963024,7,9.739935981424802,1,585.1839996100408,0,2,65.83795139386308,2,0
324,16.37907235447118,30.44509951295975,9,5.462906075835735,1,504.68796319655144,5,0,44.543796086206555,0,0
325,56.07291485689293,20.28763701970835,3,8.651129242156493,3,513.0318157096682,3,3,64.18885861434971,3,1
326,29.626091960217042,34.31487939131595,6,4.624674181285403,0,572.8883125689877,4,3,75.48681430014658,3,0
327,13.179061315586875,49.15666656670342,12,2.137684240832819,0,592.6623283116824,4,4,37.92686161763748,4,0
328,74.93844208014717,29.022232040599956,0,8.404000497964413,5,576.0054352635093,2,5,88.37389314007663,5,1
329,17.7705016237658,49.85125779530548,7,8.384179289765337,5,518.2520043844436,1,4,46.29011043644276,4,0
330,28.83158826284353,40.94758088758964,10,8.842528518009408,2,582.0956451748312,1,4,78.8191272187978,4,0
331,10.354470694284885,35.339020305813136,6,7.609190707900715,3,524.538775799256,4,5,59.03169779926918,5,0
332,34.78295180764891,30.81592505872181,7,5.310559275873569,7,515.6969788506242,3,1,64.42894867304864,1,0
333,4.67837452265047,32.81688626530962,2,5.428875483719595,4,550.9742776919426,3,2,65.92710819052408,2,1
334,24.716230713831038,37.61334989937785,2,2.2564571323007687,6,578.0445011080129,1,2,55.17202426407982,2,1
335,43.83739471421152,21.100767432091473,7,5.370191183124255,5,527.9390942240452,4,0,49.61590275098999,0,0
336,99.25543379260444,20.69631999393807,13,9.197251556894793,1,552.8146559795122,6,4,86.26741343550329,4,0
337,30.678927193605322,40.90051047477328,10,3.9845850005772743,8,519.891672769268,3,5,44.687256729899005,5,0
338,73.6232215314209,46.107573359390074,0,9.785632495329361,0,546.80540088055,1,1,31.916555410852347,1,0
339,62.67956783978387,26.75878427209107,3,4.343813739080117,8,598.4683751771572,2,5,88.44617226100473,5,0
340,54.00093219151443,22.227552142953314,4,4.035088385254834,0,528.2310569402757,1,4,85.11887258871253,4,0
341,48.66951205216835,21.91065895011175,13,9.18551356810036,4,562.8273430085795,3,3,66.13580645009208,3,0
342,22.274194141085445,20.401644001321745,4,5.378593921500219,1,529.6355503560078,0,5,62.01571209223152,5,0
343,74.26285678688085,34.33969746395492,12,3.242182852760001,1,549.4661886370404,6,3,59.88061561410536,3,1
344,17.097884189940803,24.986193914647835,9,4.033700504442088,4,519.6775024955484,2,2,51.44050242387809,2,0
345,89.01084606275997,48.31775613827968,11,8.235651754304282,8,579.9948719982955,5,5,48.7953053511721,5,1
346,37.737947071296674,42.97945062794711,10,5.834495037168153,6,589.7701227617405,4,2,88.67323807931585,2,1
347,87.55419392605022,45.60210922359954,13,9.408031111808066,7,590.668181520192,3,1,59.20582322570236,1,0
348,63.902877910570254,23.827722555685014,4,5.350791928857941,8,589.6699599382347,1,3,46.466912326557114,3,0
349,77.98543855332608,34.88883684417526,3,1.720253883469864,2,505.27291545604606,3,1,42.48088237474353,1,0
350,1.464220451421327,35.34013113544868,5,9.756373999677482,9,590.9122153608887,2,0,75.22673364135599,0,1
351,1.1258158256284951,46.72717976582129,2,7.725788056578073,3,507.5987297437742,6,2,57.52589522810454,2,0
352,30.45644778761323,29.619151062176236,1,3.7770002417753608,6,592.7866786005408,5,3,68.7426700239354,3,0
353,15.449579263973195,31.153379417451887,5,2.2556865108815707,4,511.0974194994575,0,4,60.166426158445056,4,1
354,54.93013337873276,31.775857279964292,6,1.408520243184515,8,528.8026469930508,1,1,72.9298866902515,1,1
355,95.46962764910323,48.40659365507783,10,5.31952911950394,8,541.6147413436568,1,2,88.341277287737,2,1
356,41.148071387016145,35.27212436716884,8,2.8296869119856938,3,537.3844734016874,4,5,38.462835457982266,5,0
357,50.32965365262444,20.64350705013511,12,8.712617799888749,7,578.8033399646114,6,1,69.36216322673862,1,0
358,28.977138745290468,48.89370216556422,9,5.959716989295473,7,585.1912968282544,0,3,56.308656981746836,3,0
359,3.182669446131269,45.87479362019536,4,1.711214280680511,9,598.4386507757577,3,3,79.96659308908511,3,1
360,55.15767632023504,49.30555368537562,7,1.3817050691111494,5,574.0220129531623,1,2,60.233161963585225,2,0
361,95.10376408520942,49.656860477814526,2,5.495770087864323,0,587.9221826286457,6,4,47.6503841177434,4,0
362,95.46158265807519,46.738909432737785,12,5.976476244548364,7,538.2321787683314,6,3,86.48641460286373,3,0
363,6.332535318872484,49.02600968042514,7,3.8264080366938726,8,592.5725867544904,4,3,75.65102971608431,3,0
364,39.18025428359338,32.1251481046006,13,2.4728475848603946,1,505.3506710975559,0,3,42.1445912820815,3,1
365,31.407324685994745,48.76056294173246,12,9.600647108648765,8,591.9450183139918,6,4,67.50365416453994,4,1
366,21.68236472852089,42.793095818046666,12,1.5302412027377268,4,585.9456893477836,4,5,53.21473322133005,5,0
367,0.954177162416588,48.10287574368555,7,6.39383378327944,8,552.241506555647,0,0,62.22917257439676,0,1
368,62.634382882533956,43.88519892631429,9,7.027118471841367,1,516.0657822921078,3,2,59.81234059439075,2,0
369,36.488452240204985,40.4003633682374,6,7.440799136484283,8,574.4886912716477,2,3,48.82630497305482,3,0
370,23.166748327946753,27.89521778853378,4,2.525537851100718,2,594.2760505775698,1,2,88.6210754225153,2,1
371,69.87930347197035,49.717608836816595,12,6.501236037066351,4,560.4579868900807,4,3,39.937881696898444,3,0
372,68.55987078178983,24.57514342011121,8,7.1493007437812945,5,524.7160405970736,6,5,60.88042686346245,5,0
373,74.17568158838654,42.005160784151194,9,5.688435894694108,4,501.32837260629975,4,4,66.53182528340116,4,1
374,11.183822264535932,33.819264645747126,0,9.48183315622863,1,508.6675770577766,5,4,42.23051654385921,4,0
375,50.67403049673728,25.9423312193562,11,9.924839194254535,9,504.79370701846443,4,1,86.82946675272584,1,1
376,43.26928961592482,34.47768194037003,7,5.56681970887178,4,548.8826059688265,6,5,54.91231101678363,5,1
377,22.132901077529088,46.840868190788626,2,7.636686364988004,9,532.6927777729832,2,2,49.4245777447976,2,0
378,25.83666889359846,35.26829498251692,6,4.441356383334453,7,583.6270693375839,2,4,74.12260086508272,4,1
379,9.277684341523456,29.93471752555343,11,7.765655318149262,8,595.4918726755628,5,2,73.31637041157813,2,0
380,49.38066483005364,27.019312683774444,6,4.672083813450849,8,524.3502714590788,6,0,83.60518550395608,0,1
381,57.02965819617702,45.624011150756175,3,9.99657767320094,2,555.1073852386226,1,1,69.36141007082455,1,0
382,38.07589474906903,48.359616231662294,8,3.390590339683452,8,510.2084674243985,5,4,50.23711109311214,4,1
383,62.7195628773622,35.91203849035441,1,4.301670601262126,4,524.018568491091,0,1,86.55536989174566,1,0
384,68.04707836768792,25.899686631927594,0,1.0976894257365597,3,528.2915730955867,5,1,86.79841224600685,1,1
385,82.86003191854469,47.936738604598716,11,5.838582647516635,7,565.0793260256592,6,3,79.17715513108476,3,1
386,93.9675661762609,28.049613863008037,1,5.872545824450883,7,543.1664667213329,1,0,62.29032002125447,0,0
387,96.92658279058088,33.89053773888335,6,6.2904120025131345,4,556.3614853899315,2,1,63.64448745284303,1,1
388,7.706015182821396,42.73242171320594,7,1.6266916535922031,6,555.3041402348446,1,2,44.94624322196633,2,0
389,54.117094384202595,42.878624930300056,6,3.2148538451477626,6,592.7170448401733,0,2,81.07366255230292,2,0
390,54.219684409447616,23.25715186039559,12,6.812133071884576,5,528.0000614216791,3,5,76.99788519720596,5,0
391,15.726302310920673,32.174391972126806,0,7.942546713252408,8,558.3676484418755,5,4,74.6049813194686,4,1
392,61.65979345370537,36.37206995002651,9,3.421039623837797,9,529.3075914471696,4,1,48.046023481465525,1,1
393,33.23236018335713,31.4828491727487,12,7.128762964251881,2,501.1756275747364,6,2,46.47593771648874,2,0
394,23.52519162193972,25.447351945481564,12,1.7633960865859344,5,568.368329844174,2,1,80.35774333728654,1,1
395,7.476842634705329,22.220148513195554,2,8.037812310800076,1,572.5142444463828,0,0,52.300829840917736,0,0
396,78.69095067071099,29.785318843116666,2,5.307660068884037,6,530.0203372640045,6,4,70.46022800173625,4,1
397,83.35073983785739,36.86282945324774,6,6.901857395818263,4,590.2749118635957,1,1,41.16078792150722,1,0
398,64.9908394754347,29.411665647145636,7,1.0706811754050678,7,586.8701914415036,2,0,84.98196853971461,0,0
399,71.21449875517207,40.09052570412537,5,8.532902749481496,1,555.9624635065804,6,0,35.34007534540167,0,0
400,28.371812403788596,46.426413403034616,3,8.455289212522265,5,543.873427492811,6,5,45.67061597525903,5,1
401,75.983588881785,25.141758171449236,3,4.652497927284794,1,530.2623222099278,1,0,84.35089828691602,0,1
402,44.267786474187155,47.210818902918916,12,9.114050093438983,1,515.0460515988098,2,2,74.81436739032335,2,1
403,8.656439261623056,23.931147384315523,3,8.334264166750124,1,544.6433762695791,4,0,88.61786630166003,0,0
404,61.84775963464341,42.56015654261178,10,8.981076099112034,1,527.7913304716427,3,0,70.10349776728154,0,1
405,84.58952784704292,47.63233353019146,6,9.554394587636963,7,563.1097431942087,6,4,63.19523631317519,4,0
406,66.20121888919859,29.5009050297215,9,7.534345003357141,6,500.86848741911064,3,3,50.41835286821909,3,1
407,26.594776653986862,41.070731705075104,12,1.3177921312447822,4,596.320272126974,0,2,58.04710525707284,2,1
408,46.56831556494504,24.90304218916023,13,3.945857919699146,8,597.7469289101405,5,3,71.48029101071599,3,0
409,17.732244423994768,24.41419099939945,12,7.206535202073599,3,529.2344038826145,3,0,43.94496426277963,0,0
410,41.05226436124813,36.58642251095668,13,3.8781850682845467,8,582.6496495455062,1,3,61.21562024075824,3,1
411,11.664531263172739,40.97765606398926,6,6.122632474153752,2,566.327620762898,3,4,48.92698327151024,4,1
412,84.5002867227959,44.92897752479081,11,1.790389109356701,7,581.8924740194198,3,4,59.14184857949867,4,0
413,32.15990595798199,23.86989220939303,6,3.0073487871931164,4,501.2031237804133,6,2,71.91599154937953,2,1
414,67.11041649341553,46.863843578299964,3,8.18100198307152,2,505.57391911957393,5,5,43.725351952457174,5,0
415,5.958328804807223,30.048578610521055,2,3.825388946155236,7,577.3204969228194,6,5,58.31869547669537,5,1
416,55.28056101384738,33.84987980746526,5,6.581029754617228,7,571.448198016404,3,2,55.47585911620558,2,1
417,73.72838903447004,49.99801067564826,9,1.8237647388968008,9,554.0764054135543,6,4,89.28557938836792,4,1
418,93.27506871485214,43.129270455362374,12,9.347198409268012,2,596.8031234451196,2,4,41.17853361742042,4,0
419,16.261331603045704,26.86614639574308,12,3.9467190504961525,3,555.26529505557,1,0,51.89053747533406,0,0
420,72.50051827804015,23.181124733438335,9,8.132292937183587,5,502.19127239312013,6,1,32.319109721335494,1,0
421,23.861896828595338,33.70871685264688,7,3.2052398077660786,3,525.5357692707117,5,2,71.08120739751435,2,0
